time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH
166,0.1822,0.1071,0.1351,0.103842857,0.4647,0.190633333,0.3207,0.3551,0.40525,0.30984,0.146833333,0.7425,0.1321,0.2174,0.2303,0.281
167,0.1932,0.1322,0.167825,0.129285714,0.4732,0.190766667,0.3495,0.3724,0.42115,0.36248,0.167966667,0.7881,0.1731,0.2355,0.2364,0.2963
168,0.1975,0.1168,0.1931,0.161357143,0.4549,0.191833333,0.3496,0.3819,0.427375,0.40138,0.227066667,0.8098,0.2258,0.242833333,0.2363,0.299
169,0.2037,0.1198,0.2375,0.2041,0.4931,0.202566667,0.3522,0.3972,0.441875,0.43758,0.283366667,0.815,0.286,0.246666667,0.2404,0.3027
170,0.2136,0.1303,0.270425,0.2469,0.5191,0.2304,0.4757,0.4111,0.463675,0.45688,0.311966667,0.8425,0.2864,0.253,0.2549,0.3084
171,0.2273,0.1471,0.280725,0.287685714,0.5991,0.260266667,0.5014,0.4341,0.484,0.49044,0.328433333,0.8424,0.3133,0.258866667,0.2562,0.3185
172,0.2432,0.1633,0.31255,0.313985714,0.5996,0.2737,0.4888,0.4701,0.493375,0.51422,0.3371,0.8323,0.3634,0.263533333,0.2507,0.3468
173,0.2571,0.1737,0.343675,0.350628571,0.5917,0.2959,0.4643,0.5158,0.4985,0.514,0.335066667,0.8162,0.3287,0.2683,0.2569,0.3838
174,0.2772,0.2132,0.36235,0.355885714,0.6068,0.3065,0.4454,0.5506,0.5065,0.50592,0.339466667,0.7976,0.2983,0.285033333,0.2706,0.3962
175,0.293,0.2156,0.3888,0.371571429,0.675,0.308533333,0.4518,0.5664,0.5202,0.4923,0.348533333,0.7638,0.2805,0.2941,0.2937,0.4151
176,0.3035,0.2333,0.38165,0.377,0.5652,0.310466667,0.4579,0.5642,0.48335,0.47352,0.380166667,0.7206,0.3003,0.2901,0.3136,0.4768
177,0.3219,0.2661,0.3471,0.356328571,0.4908,0.305366667,0.443,0.5581,0.4922,0.48132,0.415733333,0.6907,0.3502,0.302266667,0.3241,0.469
178,0.3613,0.2918,0.3448,0.353257143,0.4743,0.318333333,0.393,0.5865,0.5048,0.48322,0.471233333,0.6429,0.4107,0.330333333,0.3601,0.4733
179,0.4075,0.3241,0.364775,0.372642857,0.4976,0.3406,0.3733,0.5871,0.493075,0.49536,0.506333333,0.6283,0.4445,0.359733333,0.4452,0.5074
180,0.4654,0.3889,0.392025,0.397457143,0.4253,0.346933333,0.3354,0.5699,0.430125,0.4935,0.548333333,0.5514,0.5385,0.389366667,0.454,0.52
181,0.4753,0.3524,0.446475,0.420457143,0.324,0.3624,0.2735,0.5462,0.36305,0.50496,0.623766667,0.4573,0.7099,0.433033333,0.4061,0.5278
182,0.4309,0.3107,0.5247,0.494728571,0.2632,0.412966667,0.2176,0.5037,0.333775,0.52512,0.6987,0.4165,0.7693,0.456933333,0.3635,0.5364
183,0.3818,0.2555,0.61775,0.555214286,0.2872,0.472566667,0.1984,0.4172,0.341475,0.52186,0.7509,0.4489,0.8202,0.483666667,0.3775,0.5983
184,0.3545,0.2219,0.683975,0.627614286,0.2762,0.5363,0.2311,0.3451,0.339225,0.47586,0.777166667,0.4744,0.8404,0.521533333,0.4214,0.6704
185,0.3808,0.2574,0.7454,0.681728571,0.2721,0.576166667,0.1776,0.3391,0.32605,0.41046,0.7838,0.485,0.8692,0.5773,0.4736,0.724
186,0.4101,0.255,0.79555,0.722957143,0.305,0.594433333,0.2141,0.3275,0.36675,0.29118,0.7185,0.5372,0.7752,0.636466667,0.5789,0.7614
187,0.4329,0.2823,0.809975,0.765385714,0.3977,0.572033333,0.291,0.3157,0.40445,0.25276,0.5555,0.6243,0.5892,0.734766667,0.6218,0.7284
188,0.4864,0.3821,0.736325,0.807942857,0.4581,0.430266667,0.3657,0.3718,0.442725,0.29794,0.415966667,0.6956,0.3976,0.7539,0.6135,0.67
189,0.5487,0.4218,0.644575,0.8461,0.4673,0.3837,0.4662,0.4965,0.490075,0.35194,0.3741,0.7401,0.3376,0.736833333,0.6034,0.6273
190,0.6075,0.4314,0.565525,0.811957143,0.4816,0.3559,0.4618,0.6131,0.508125,0.37178,0.372366667,0.7557,0.3202,0.752566667,0.6392,0.6167
191,0.6437,0.4814,0.473525,0.726942857,0.4678,0.354266667,0.4694,0.7302,0.494825,0.39338,0.364433333,0.7606,0.2997,0.713633333,0.635,0.5857
192,0.695,0.5839,0.37675,0.638871429,0.4336,0.325766667,0.4541,0.7816,0.466625,0.40706,0.3892,0.7692,0.323,0.680466667,0.5776,0.5346
193,0.6785,0.5523,0.32725,0.529842857,0.4239,0.3473,0.4327,0.7912,0.46465,0.45152,0.467166667,0.7642,0.4251,0.634733333,0.5359,0.5415
194,0.6496,0.5065,0.3231,0.4616,0.4734,0.4028,0.4596,0.7752,0.523,0.55634,0.5497,0.774,0.4966,0.5945,0.5511,0.5678
195,0.6402,0.5001,0.37165,0.466342857,0.5838,0.478633333,0.5423,0.7699,0.634325,0.70162,0.652533333,0.8053,0.5574,0.593133333,0.5942,0.5944
196,0.6573,0.5354,0.4326,0.548928571,0.6634,0.634333333,0.5272,0.7455,0.716125,0.8212,0.686433333,0.798,0.6375,0.636166667,0.6593,0.6928
197,0.6591,0.5563,0.48085,0.625285714,0.9152,0.746233333,0.6976,0.7055,0.8418,0.90396,0.765466667,0.8456,0.7029,0.7127,0.7209,0.7999
198,0.7126,0.5943,0.567225,0.708271429,0.9473,0.825,0.9115,0.7392,0.9278,0.93984,0.834233333,0.8322,0.8043,0.7718,0.8288,0.8676
199,0.7668,0.63,0.673625,0.7789,0.9402,0.863966667,0.9633,0.8079,0.94915,0.94154,0.8602,0.8472,0.8489,0.8195,0.9047,0.9233
200,0.8715,0.7829,0.736575,0.831485714,0.9407,0.879466667,0.9621,0.9182,0.95335,0.9223,0.865666667,0.8563,0.8645,0.873133333,0.9555,0.955
201,0.9419,0.9101,0.776525,0.869885714,0.9407,0.8661,0.9593,0.9664,0.9518,0.89842,0.8682,0.8966,0.8685,0.926466667,0.9566,0.9528
202,0.9534,0.9067,0.853125,0.902957143,0.9523,0.843633333,0.9611,0.9705,0.9556,0.86844,0.855466667,0.9158,0.8472,0.9505,0.9579,0.945
203,0.9559,0.9397,0.8575,0.923685714,0.9544,0.822066667,0.9509,0.9675,0.953175,0.8578,0.839933333,0.9117,0.8139,0.946766667,0.9595,0.9396
204,0.9575,0.9448,0.850025,0.930014286,0.9518,0.801066667,0.9418,0.9681,0.94485,0.83522,0.826366667,0.918,0.7995,0.9412,0.9529,0.9256
205,0.9559,0.9427,0.836525,0.924514286,0.9483,0.7743,0.9308,0.9647,0.93785,0.84026,0.802466667,0.9293,0.7874,0.932566667,0.9404,0.9076
206,0.9421,0.9094,0.81105,0.9107,0.9403,0.7746,0.9213,0.9597,0.92985,0.83986,0.8132,0.9442,0.8201,0.913466667,0.9255,0.897
207,0.9407,0.9007,0.80615,0.913271429,0.921,0.772666667,0.9123,0.9594,0.9133,0.8077,0.8261,0.962,0.8375,0.905966667,0.9239,0.9043
208,0.9346,0.899,0.8066,0.9143,0.8915,0.7212,0.8903,0.9541,0.881625,0.7547,0.811033333,0.9659,0.826,0.899333333,0.907,0.8817
209,0.92,0.8747,0.816875,0.904657143,0.8516,0.665866667,0.8724,0.9466,0.838775,0.74842,0.8205,0.9616,0.8346,0.8759,0.8757,0.8404
210,0.9077,0.8552,0.844975,0.890114286,0.7799,0.675266667,0.8629,0.9501,0.76595,0.71384,0.842366667,0.9474,0.8667,0.8456,0.8463,0.7662
211,0.906,0.8636,0.8745,0.890085714,0.6728,0.633133333,0.7816,0.949,0.6382,0.587,0.877866667,0.8978,0.9076,0.796166667,0.7958,0.6904
212,0.8739,0.8355,0.907825,0.886485714,0.5059,0.5202,0.6567,0.9318,0.490775,0.5731,0.927666667,0.8045,0.9533,0.667566667,0.6817,0.595
213,0.8064,0.7557,0.937,0.875385714,0.2932,0.581366667,0.4658,0.893,0.3482,0.66228,0.945466667,0.6569,0.9652,0.541833333,0.586,0.5451
214,0.7154,0.637,0.943825,0.899314286,0.2,0.7296,0.2421,0.8349,0.286425,0.78656,0.9434,0.4373,0.9561,0.4852,0.4598,0.5812
215,0.5797,0.4699,0.935175,0.930457143,0.3693,0.867466667,0.1035,0.7411,0.399025,0.87642,0.9354,0.2309,0.9445,0.453633333,0.3203,0.7257
216,0.409,0.2669,0.918275,0.945585714,0.7028,0.902,0.0919,0.5768,0.600825,0.91152,0.9262,0.234,0.93,0.413,0.3391,0.8255
217,0.257,0.121,0.90385,0.952257143,0.8883,0.896733333,0.1341,0.4018,0.742825,0.9156,0.913333333,0.3486,0.9123,0.399233333,0.4525,0.8848
218,0.1718,0.083,0.8883,0.9532,0.9338,0.876233333,0.2768,0.2476,0.849275,0.906,0.8973,0.5007,0.8952,0.4827,0.5869,0.9107
219,0.1795,0.0957,0.872675,0.952814286,0.915,0.849166667,0.7678,0.1885,0.9061,0.8889,0.879233333,0.6954,0.8773,0.681766667,0.7024,0.914
220,0.2399,0.129,0.855,0.9484,0.92,0.815833333,0.8413,0.191,0.9037,0.8746,0.857866667,0.8768,0.8576,0.781566667,0.8174,0.9006
221,0.4198,0.2213,0.83335,0.939971429,0.915,0.792766667,0.8633,0.297,0.903525,0.87132,0.846133333,0.9277,0.8462,0.8203,0.8956,0.8791
222,0.6336,0.6602,0.814025,0.9342,0.916,0.788933333,0.8539,0.5041,0.902825,0.88422,0.848866667,0.9554,0.8419,0.859833333,0.8844,0.8738
223,0.7642,0.7968,0.802975,0.930957143,0.93,0.8058,0.8699,0.6858,0.91635,0.90526,0.873766667,0.9595,0.8653,0.874433333,0.8804,0.881
224,0.8581,0.7949,0.81295,0.928314286,0.9436,0.840166667,0.9003,0.8768,0.93475,0.92708,0.901233333,0.9562,0.8995,0.8842,0.8997,0.8993
225,0.8846,0.8282,0.839475,0.929642857,0.953,0.872266667,0.9225,0.9332,0.947525,0.94194,0.9128,0.9473,0.9008,0.893133333,0.9165,0.9207
226,0.9112,0.8651,0.868375,0.940614286,0.9541,0.885833333,0.9433,0.9519,0.955775,0.9485,0.915033333,0.925,0.8862,0.9136,0.9422,0.9424
227,0.9418,0.9095,0.887175,0.949014286,0.943,0.9057,0.9564,0.965,0.954325,0.95462,0.922966667,0.8765,0.8942,0.940266667,0.962,0.9513
228,0.9591,0.9409,0.89465,0.9528,0.9392,0.915333333,0.9639,0.9692,0.954125,0.956,0.926133333,0.853,0.8995,0.956366667,0.9663,0.9558
229,0.9634,0.946,0.896325,0.954771429,0.9365,0.920433333,0.9656,0.9637,0.953325,0.95568,0.927766667,0.8502,0.9105,0.961466667,0.9669,0.9576
230,0.9632,0.9505,0.88395,0.956028571,0.9472,0.920266667,0.9642,0.9499,0.958675,0.9362,0.918566667,0.9076,0.9042,0.9636,0.9671,0.9579
231,0.9591,0.9488,0.873,0.956157143,0.9508,0.9081,0.9584,0.9501,0.954025,0.8796,0.902266667,0.9345,0.9046,0.9634,0.9649,0.9582
232,0.9574,0.9511,0.865975,0.955442857,0.9488,0.859833333,0.9428,0.9631,0.9377,0.79352,0.859766667,0.9226,0.8792,0.957266667,0.955,0.9434
233,0.9516,0.9143,0.8521,0.951442857,0.9384,0.756866667,0.933,0.9638,0.920875,0.74068,0.765,0.9296,0.8247,0.944066667,0.9386,0.9054
234,0.9334,0.8953,0.823025,0.934328571,0.9241,0.628766667,0.9255,0.9582,0.901225,0.65562,0.616033333,0.9345,0.684,0.913533333,0.9076,0.8243
235,0.921,0.8737,0.762325,0.898271429,0.9163,0.5186,0.9104,0.9558,0.883,0.56888,0.465733333,0.9359,0.4679,0.8516,0.8766,0.7708
236,0.9109,0.8652,0.658775,0.819585714,0.9131,0.425566667,0.9064,0.9487,0.872975,0.52252,0.335,0.9397,0.3275,0.8105,0.8507,0.7267
237,0.9038,0.8577,0.55845,0.738557143,0.9122,0.377733333,0.9101,0.9431,0.869525,0.49678,0.269,0.9481,0.2637,0.7918,0.8355,0.685
238,0.9028,0.8528,0.4687,0.657271429,0.8998,0.3534,0.8986,0.9397,0.858125,0.48456,0.246733333,0.9588,0.2182,0.778733333,0.8289,0.6521
239,0.897,0.8475,0.387825,0.565528571,0.881,0.329533333,0.8766,0.9399,0.8388,0.44874,0.245033333,0.9609,0.198,0.750933333,0.8098,0.6061
240,0.8865,0.8375,0.324225,0.487685714,0.8653,0.295,0.857,0.9424,0.817825,0.40734,0.215033333,0.9582,0.1722,0.715233333,0.7866,0.5744
241,0.868,0.8145,0.2656,0.395385714,0.8576,0.2714,0.8356,0.9413,0.79965,0.39652,0.1984,0.9536,0.159,0.6901,0.7606,0.546
242,0.849,0.7852,0.229175,0.308428571,0.8536,0.269066667,0.8246,0.9363,0.785525,0.3833,0.193033333,0.948,0.1759,0.6693,0.735,0.5177
243,0.8313,0.7648,0.2155,0.248471429,0.8531,0.293833333,0.8111,0.931,0.7803,0.41194,0.222666667,0.9402,0.2102,0.645,0.7218,0.5148
244,0.822,0.7518,0.2255,0.237814286,0.8476,0.3273,0.8004,0.9294,0.78205,0.45922,0.2624,0.9356,0.2285,0.6279,0.7227,0.535
245,0.8183,0.7507,0.24985,0.245385714,0.8462,0.3633,0.7913,0.9283,0.79505,0.53008,0.330866667,0.9289,0.2892,0.631466667,0.7372,0.5743
246,0.8194,0.7512,0.31335,0.291514286,0.8478,0.411666667,0.7749,0.9237,0.81155,0.61216,0.427166667,0.9211,0.3575,0.654733333,0.7599,0.6323
247,0.8234,0.757,0.370325,0.370442857,0.8487,0.476933333,0.7656,0.9154,0.8245,0.67282,0.515866667,0.9154,0.4237,0.688366667,0.7886,0.6925
248,0.8329,0.7695,0.42255,0.505642857,0.849,0.5674,0.7687,0.9089,0.832775,0.70202,0.5769,0.9157,0.5605,0.737066667,0.8199,0.7425
249,0.8523,0.7927,0.544675,0.708471429,0.8627,0.649266667,0.7777,0.9075,0.841575,0.717,0.658866667,0.9213,0.6409,0.8085,0.8416,0.775
250,0.8697,0.8113,0.655125,0.828728571,0.8818,0.702333333,0.7927,0.9097,0.85605,0.7494,0.7189,0.9304,0.6997,0.844066667,0.8517,0.7958
251,0.8779,0.8188,0.6896,0.861742857,0.9007,0.740466667,0.817,0.914,0.87415,0.79492,0.744866667,0.9373,0.7166,0.850466667,0.8621,0.8218
252,0.8826,0.8242,0.715675,0.857257143,0.9105,0.752766667,0.8369,0.9193,0.8856,0.79296,0.742133333,0.9416,0.705,0.8542,0.8726,0.8402
253,0.886,0.8288,0.686375,0.849771429,0.9121,0.727366667,0.847,0.923,0.888325,0.77592,0.700633333,0.9456,0.6568,0.8612,0.8805,0.8433
254,0.8879,0.8349,0.626475,0.832514286,0.9099,0.700366667,0.8413,0.9239,0.88445,0.75298,0.657133333,0.9451,0.5961,0.863833333,0.8834,0.8357
255,0.8921,0.8397,0.611825,0.8168,0.9038,0.6982,0.8354,0.9204,0.879325,0.72994,0.6468,0.9396,0.5959,0.864966667,0.883,0.8332
256,0.8932,0.8481,0.622825,0.817842857,0.8907,0.689266667,0.8242,0.9151,0.8746,0.7098,0.613066667,0.9326,0.5756,0.8701,0.8885,0.8349
257,0.8966,0.8555,0.628225,0.823314286,0.8737,0.6736,0.7988,0.9102,0.85875,0.7034,0.596333333,0.9215,0.563,0.875633333,0.8971,0.8328
258,0.8961,0.8752,0.6184,0.825842857,0.8456,0.6468,0.7728,0.8987,0.83225,0.69826,0.593566667,0.9037,0.5661,0.883433333,0.897,0.8259
259,0.8915,0.8604,0.618325,0.822228571,0.8059,0.632566667,0.7334,0.8927,0.799875,0.6929,0.612433333,0.8664,0.532,0.892233333,0.8863,0.8116
260,0.8782,0.8394,0.619975,0.818157143,0.7611,0.659333333,0.6662,0.8786,0.769575,0.6791,0.630333333,0.8076,0.567,0.8899,0.8526,0.7868
261,0.8552,0.814,0.612325,0.807414286,0.7704,0.6485,0.5653,0.854,0.74815,0.6577,0.6105,0.7343,0.559,0.859333333,0.7972,0.8045
262,0.8008,0.7603,0.572725,0.794442857,0.7896,0.6005,0.5635,0.8048,0.75255,0.618,0.5699,0.7254,0.5105,0.805466667,0.7377,0.8115
263,0.6932,0.5797,0.566675,0.783428571,0.7579,0.561133333,0.5966,0.714,0.75545,0.57856,0.578433333,0.7843,0.5613,0.733066667,0.7287,0.778
264,0.6104,0.4113,0.581575,0.759028571,0.6925,0.523333333,0.6345,0.6623,0.72585,0.57554,0.577266667,0.8294,0.5786,0.681733333,0.7465,0.7097
265,0.6032,0.4101,0.577025,0.721328571,0.6675,0.481933333,0.6328,0.6116,0.686675,0.58304,0.571666667,0.849,0.5701,0.669166667,0.7038,0.6334
266,0.5949,0.4238,0.56575,0.725542857,0.6552,0.466366667,0.6109,0.6319,0.658775,0.5736,0.5726,0.8484,0.5701,0.639633333,0.6311,0.5729
267,0.5782,0.3992,0.554775,0.711114286,0.6565,0.4603,0.5767,0.6888,0.64545,0.57504,0.577766667,0.8436,0.5903,0.586266667,0.5739,0.5391
268,0.5438,0.3893,0.539375,0.700114286,0.7081,0.473266667,0.5943,0.6941,0.665575,0.60772,0.5985,0.857,0.6338,0.526366667,0.5366,0.5149
269,0.5538,0.4042,0.53205,0.705,0.7303,0.509233333,0.6271,0.71,0.6929,0.65494,0.615533333,0.8756,0.6396,0.517466667,0.5655,0.5098
270,0.5841,0.4268,0.51905,0.713142857,0.7667,0.532066667,0.6662,0.7288,0.7263,0.70524,0.630466667,0.8944,0.6469,0.547233333,0.6043,0.5877
271,0.6076,0.438,0.51025,0.708628571,0.8072,0.601766667,0.7106,0.7623,0.76575,0.74762,0.6501,0.9144,0.632,0.5889,0.6395,0.6553
272,0.6493,0.4697,0.5058,0.716028571,0.8461,0.654133333,0.761,0.8199,0.8071,0.78914,0.717733333,0.9301,0.6535,0.642866667,0.6897,0.7382
273,0.701,0.5028,0.512925,0.709,0.889,0.6861,0.8141,0.8389,0.8431,0.81396,0.737066667,0.944,0.6577,0.7049,0.7409,0.7765
274,0.7285,0.5191,0.549875,0.692885714,0.902,0.684933333,0.8252,0.8563,0.869825,0.83282,0.7457,0.9502,0.6822,0.7291,0.7779,0.7929
275,0.7662,0.5574,0.57955,0.689814286,0.9078,0.6914,0.8329,0.8684,0.8845,0.84714,0.763666667,0.9506,0.712,0.7662,0.8097,0.8099
276,0.7951,0.666,0.550975,0.671071429,0.916,0.6911,0.841,0.8701,0.89005,0.85346,0.771933333,0.9504,0.7313,0.7711,0.8239,0.8128
277,0.8105,0.7347,0.510675,0.6358,0.9212,0.697566667,0.8525,0.8742,0.894525,0.85698,0.7755,0.9522,0.7517,0.771766667,0.8247,0.8157
278,0.808,0.7399,0.4907,0.594828571,0.9203,0.6948,0.8543,0.8855,0.894625,0.84726,0.760866667,0.9554,0.7298,0.762933333,0.8233,0.819
279,0.8083,0.742,0.498725,0.5752,0.9128,0.675566667,0.8457,0.8949,0.887375,0.83386,0.738266667,0.9568,0.7032,0.756866667,0.8233,0.8169
280,0.819,0.7593,0.477225,0.5722,0.9066,0.657133333,0.8402,0.8979,0.880525,0.82552,0.708533333,0.9582,0.6728,0.767933333,0.8252,0.8189
281,0.8221,0.7671,0.4632,0.5587,0.8952,0.6414,0.8256,0.8944,0.869625,0.81452,0.680733333,0.9461,0.616,0.7767,0.8223,0.812
282,0.8116,0.7584,0.481275,0.556971429,0.8609,0.628033333,0.7987,0.8799,0.84555,0.79592,0.6597,0.9213,0.6825,0.7734,0.8114,0.8003
283,0.7967,0.7511,0.443525,0.549214286,0.8277,0.606066667,0.7613,0.8639,0.816125,0.77498,0.6209,0.88,0.6612,0.759866667,0.7949,0.7816
284,0.7877,0.7119,0.439675,0.532585714,0.7908,0.5895,0.7136,0.8519,0.779875,0.77824,0.585433333,0.8348,0.625,0.742533333,0.7723,0.7659
285,0.7784,0.6918,0.44865,0.499428571,0.7521,0.567266667,0.6415,0.8362,0.737475,0.77518,0.574933333,0.7694,0.6384,0.720966667,0.76,0.7561
286,0.7525,0.6327,0.475075,0.474928571,0.7154,0.551033333,0.5863,0.8001,0.701775,0.76184,0.5896,0.6432,0.5703,0.7177,0.7504,0.7507
287,0.7298,0.6334,0.487425,0.458728571,0.704,0.538033333,0.5485,0.7295,0.676275,0.75316,0.5969,0.5301,0.571,0.711833333,0.7365,0.7426
288,0.6989,0.6012,0.47875,0.442085714,0.7135,0.5106,0.5241,0.6609,0.65515,0.75636,0.5826,0.4347,0.5365,0.6932,0.7078,0.717
289,0.6665,0.5803,0.48915,0.462642857,0.7266,0.512233333,0.5214,0.6028,0.649275,0.77304,0.560566667,0.3343,0.5202,0.6455,0.6786,0.6996
290,0.643,0.572,0.4923,0.480957143,0.7631,0.5198,0.5024,0.5485,0.66705,0.79156,0.581,0.2627,0.5884,0.6162,0.6442,0.6834
291,0.6002,0.4942,0.482575,0.495614286,0.7994,0.491833333,0.5095,0.4864,0.70205,0.7971,0.579466667,0.2485,0.5893,0.605833333,0.6084,0.6554
292,0.5806,0.4752,0.473525,0.487,0.825,0.547366667,0.6011,0.4618,0.74285,0.79436,0.585833333,0.3319,0.6028,0.620666667,0.6234,0.6652
293,0.5686,0.4744,0.46995,0.491714286,0.8531,0.5789,0.6645,0.4703,0.7794,0.79622,0.588533333,0.4912,0.6017,0.6487,0.6401,0.6902
294,0.5855,0.4915,0.480525,0.492657143,0.8816,0.590966667,0.7194,0.5029,0.797925,0.79884,0.596866667,0.645,0.6283,0.667833333,0.6604,0.6929
295,0.6184,0.5189,0.48615,0.4686,0.8946,0.636566667,0.7838,0.5612,0.816875,0.80606,0.639233333,0.7692,0.6548,0.6671,0.6985,0.7035
296,0.6286,0.5456,0.417625,0.370185714,0.886,0.634266667,0.8218,0.6767,0.81575,0.80848,0.6325,0.8575,0.6487,0.641966667,0.6842,0.679
297,0.6607,0.5382,0.33595,0.283328571,0.8528,0.6005,0.8105,0.7662,0.7991,0.81338,0.6068,0.8532,0.6483,0.624333333,0.7001,0.6496
298,0.7166,0.5951,0.293125,0.2436,0.7994,0.6061,0.7544,0.8094,0.770675,0.82572,0.619466667,0.8062,0.6781,0.651033333,0.7442,0.6912
299,0.7602,0.626,0.334025,0.243457143,0.7352,0.625133333,0.6929,0.8254,0.749075,0.83734,0.670566667,0.7564,0.7497,0.704733333,0.7984,0.7332
300,0.7746,0.6454,0.3835,0.284571429,0.663,0.6703,0.6106,0.8039,0.71325,0.84546,0.725266667,0.6844,0.7852,0.736633333,0.8146,0.7763
301,0.7853,0.6937,0.430875,0.350471429,0.5628,0.722266667,0.5056,0.7628,0.66265,0.81396,0.759233333,0.6234,0.793,0.758733333,0.8172,0.7971
302,0.7868,0.7017,0.51025,0.459657143,0.4324,0.743833333,0.387,0.712,0.58825,0.7334,0.7831,0.555,0.8147,0.7864,0.8151,0.8129
303,0.7711,0.7048,0.59785,0.563014286,0.3176,0.725333333,0.2967,0.6511,0.508675,0.64346,0.7671,0.4675,0.8108,0.798,0.7921,0.8197
304,0.7597,0.7053,0.631425,0.605214286,0.271,0.676866667,0.2115,0.5996,0.442625,0.55742,0.702333333,0.3854,0.7768,0.807266667,0.7477,0.8073
305,0.7312,0.6469,0.6485,0.607342857,0.2579,0.624466667,0.1823,0.5273,0.393575,0.4967,0.627633333,0.3451,0.7,0.8127,0.6666,0.8122
306,0.6682,0.5242,0.637175,0.605585714,0.2706,0.542533333,0.1674,0.453,0.375325,0.487,0.542,0.3343,0.5835,0.801166667,0.6363,0.7843
307,0.6169,0.4989,0.633925,0.5935,0.2785,0.467833333,0.1772,0.4017,0.37495,0.52944,0.498533333,0.3596,0.4988,0.773166667,0.6124,0.7395
308,0.58,0.5106,0.61825,0.574728571,0.2927,0.4018,0.1697,0.3407,0.398875,0.56678,0.4387,0.4051,0.4146,0.7406,0.5634,0.6761
309,0.5538,0.4749,0.590425,0.5401,0.3322,0.355066667,0.2142,0.3393,0.450025,0.55894,0.411866667,0.467,0.3706,0.686633333,0.506,0.5888
310,0.5047,0.4271,0.546325,0.505828571,0.3987,0.321933333,0.249,0.3605,0.519425,0.49918,0.3803,0.5111,0.3556,0.6077,0.4533,0.4617
311,0.4867,0.3527,0.55285,0.4736,0.5053,0.281333333,0.3072,0.4187,0.555525,0.41816,0.331733333,0.5457,0.4334,0.5036,0.4499,0.4024
312,0.4763,0.3549,0.54315,0.413742857,0.477,0.253933333,0.4302,0.4651,0.492275,0.37506,0.3335,0.5738,0.4727,0.413933333,0.4406,0.3527
313,0.4607,0.4029,0.54965,0.377771429,0.3791,0.272966667,0.4136,0.5127,0.39705,0.3514,0.3967,0.581,0.596,0.3495,0.3819,0.3322
314,0.4382,0.3903,0.56355,0.375357143,0.2736,0.317366667,0.3155,0.5552,0.337325,0.39622,0.531166667,0.5129,0.7046,0.340233333,0.3578,0.3935
315,0.3797,0.3034,0.622275,0.415514286,0.2634,0.414266667,0.2633,0.5586,0.2975,0.52898,0.691333333,0.4691,0.7605,0.3678,0.342,0.4568
316,0.3343,0.2341,0.651825,0.515542857,0.2104,0.577033333,0.1914,0.5255,0.27975,0.65716,0.7537,0.4441,0.7338,0.418366667,0.3593,0.5523
317,0.3172,0.1982,0.6197,0.586171429,0.2445,0.7288,0.1253,0.4491,0.356225,0.68174,0.655866667,0.4445,0.6163,0.493066667,0.4187,0.6975
318,0.2976,0.1749,0.5429,0.6114,0.4045,0.647133333,0.1466,0.3439,0.558875,0.58038,0.490366667,0.4981,0.4328,0.560733333,0.5401,0.8061
319,0.3342,0.1987,0.441175,0.592028571,0.4912,0.436133333,0.2827,0.2445,0.6624,0.4673,0.3903,0.5605,0.2971,0.651633333,0.7689,0.7938
320,0.559,0.4879,0.331175,0.504442857,0.6086,0.3044,0.3337,0.2587,0.653,0.44148,0.331133333,0.6375,0.2348,0.681766667,0.8537,0.7038
321,0.8239,0.8688,0.231525,0.407785714,0.6953,0.3046,0.4893,0.4578,0.639125,0.48556,0.338466667,0.6778,0.2967,0.693133333,0.7654,0.5937
322,0.8326,0.8026,0.255425,0.373671429,0.7147,0.3879,0.6432,0.6041,0.63815,0.56556,0.397866667,0.7168,0.4946,0.715,0.6612,0.5734
323,0.7451,0.6275,0.37355,0.315142857,0.6235,0.3966,0.6522,0.6704,0.58425,0.59538,0.526433333,0.7367,0.7172,0.628066667,0.6133,0.5558
324,0.6182,0.4917,0.528325,0.280257143,0.4174,0.416833333,0.5299,0.7021,0.47795,0.62056,0.668766667,0.702,0.8295,0.490233333,0.5123,0.502
325,0.4406,0.3122,0.69235,0.313957143,0.24,0.405066667,0.3262,0.6986,0.410925,0.58592,0.710333333,0.6211,0.8029,0.328633333,0.3939,0.462
326,0.3169,0.1955,0.775575,0.454114286,0.1761,0.4423,0.1692,0.6028,0.401425,0.5469,0.7116,0.5299,0.7545,0.259366667,0.3691,0.3781
327,0.2762,0.1962,0.7458,0.614785714,0.2016,0.466,0.1182,0.4509,0.408175,0.48512,0.665966667,0.4891,0.6871,0.2712,0.3926,0.3013
328,0.2471,0.193,0.65335,0.6856,0.2744,0.4944,0.1204,0.3023,0.41975,0.40436,0.555766667,0.4802,0.4604,0.273333333,0.3876,0.35
329,0.2587,0.2556,0.555925,0.714885714,0.3055,0.4753,0.1634,0.2306,0.4049,0.34508,0.408566667,0.4686,0.2755,0.315633333,0.3939,0.4735
330,0.2731,0.2975,0.427575,0.695457143,0.327,0.386366667,0.1798,0.1974,0.384425,0.3214,0.245633333,0.4745,0.1734,0.426433333,0.4856,0.5636
331,0.3205,0.3811,0.2667,0.591928571,0.375,0.2932,0.2108,0.1998,0.398625,0.31992,0.1825,0.5158,0.1331,0.548233333,0.4663,0.5239
