hour,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH,DE_Total
5543,1017.43,1580.13,8760.43,9387.05,172.96,3081.29,1446.5,599.75,4558.69,9747.55,3378.38,1106.73,725.77,2043.46,957.74,1023.02,49586.88
5544,956.88,1450.44,8608.48,9142.7,165.25,2933.4,1359.78,555.31,4368.28,9321.43,3241.7,1038.01,704.46,1950.62,913.39,978.91,47689.04
5545,929.26,1395.98,8467.44,8966.94,161.13,2855.69,1317.41,536.7,4264.8,9092.98,3165.51,1006.7,690.55,1903.16,891.02,955.79,46601.06
5546,927.64,1392.78,8496.89,8994,161.32,2860.32,1319.64,534.8,4268.42,9102.18,3169.91,1005.48,691.9,1902.63,890.49,955.74,46674.14
5547,960.44,1474.76,8642.97,9207.26,166.76,2974.43,1390.5,557.86,4392.35,9393.97,3266.38,1046.78,707.01,1954.48,914.1,980.4,48030.45
5548,1044.66,1612.56,9273.28,9900.44,180.32,3217.06,1507.57,609.68,4748.15,10157.37,3528.18,1138.58,761.51,2116.58,990.42,1061,51847.36
5549,1225.29,1890.15,10476.41,11212.36,206.87,3672.69,1715.47,723.46,5466.29,11669.43,4043.08,1328.32,869.93,2458.97,1153.77,1231,59343.49
5550,1383.51,2216.22,11178.62,12135.23,229.92,4114.37,1963.88,832.78,6037.26,12942.26,4464.03,1509.79,943.5,2722.15,1277.73,1358.16,65309.41
5551,1490.1,2583.14,11111.33,12438.76,246.04,4508.29,2259.73,921.79,6339.99,13758.25,4713.72,1660.47,959.8,2839.09,1328.95,1408.04,68567.49
5552,1539.1,2772.37,11029.48,12558.16,253.81,4708.79,2416.71,964.36,6473.97,14142.17,4829.53,1734.09,964.09,2885.86,1348.49,1426.81,70047.79
5553,1567.68,2819.25,11362.62,12912.24,259.78,4820.77,2471.84,979.45,6625.26,14473.55,4946.57,1767.33,989.48,2947.98,1376.79,1458.21,71778.8
5554,1596.1,2878.02,11530.45,13119.77,264.4,4910.72,2522.08,998.22,6738.47,14727.55,5032.09,1800.61,1005.1,2997.63,1399.84,1482.42,73003.47
5555,1596.52,2850.56,11437.46,12985.66,262.08,4844.28,2472.62,999.72,6704.95,14619.03,4992.89,1792.28,1000.18,2998.14,1402.4,1482.89,72441.66
5556,1560.54,2710.16,11551.36,12949.31,256.92,4708.02,2362.26,967.3,6619.73,14366.54,4919.61,1738.74,1000.15,2967.25,1389.32,1471.09,71538.3
5557,1511.96,2605.21,11517.18,12839.24,251.69,4609.66,2302.69,929.76,6488.95,14076.03,4830.02,1684.87,988.15,2898.16,1355.63,1438.8,70328
5558,1483.26,2594.12,11272.63,12626.71,248.38,4575.55,2307.06,913.73,6373.79,13867.26,4756.56,1662.24,967.41,2834.26,1323.8,1406.08,69212.84
5559,1449.91,2550.63,10970.3,12316.31,242.92,4483.75,2268.84,894.63,6223.68,13554.71,4647.53,1627.86,942.63,2764.82,1290.92,1371.07,67600.51
5560,1449.5,2537.48,10913.04,12240.53,241.66,4449.76,2244.65,895.15,6203.36,13494.15,4625.54,1623.29,939.38,2763.17,1291.25,1370.3,67282.21
5561,1446.1,2442.38,11011.95,12202.98,238.42,4331.02,2135.71,888.04,6186.57,13365.31,4587.48,1598.82,945.57,2781.19,1303.68,1381.85,66847.07
5562,1428.59,2294.04,11071.02,12069.78,232.27,4140.82,1975.15,869.98,6115.5,13090.02,4501.84,1552.38,946.79,2781.67,1309,1385.68,65764.53
5563,1394.76,2220.21,10822.18,11768.13,226.03,4015.62,1903.91,848.58,5966.65,12750.38,4386,1510.88,925.39,2720.31,1281.1,1355.62,64095.75
5564,1356.18,2157.18,10594.13,11511.1,220.52,3919.58,1858.16,823.59,5819.25,12437.63,4280.46,1469.91,903.97,2649.67,1247.36,1320.75,62569.44
5565,1257.15,1997.81,9850.49,10697.59,204.67,3637.87,1723.83,762.73,5401.16,11543.78,3973.77,1362.59,839.68,2458.29,1157.13,1225.54,58094.08
5566,1129.79,1790.27,9130.3,9882.5,186.87,3329.89,1577.8,679.5,4923.07,10532.11,3633.39,1227.94,770.8,2226.75,1046.26,1111.43,53178.67
5567,1025.24,1589.97,8844.36,9472.2,174.37,3105.46,1456.64,603.94,4597.11,9827.75,3406.8,1114.93,732.38,2060.58,965.76,1031.69,50009.18
5568,967.87,1464.15,8728.58,9264.43,167.26,2967.77,1374.17,561.17,4422.77,9435.64,3282.12,1049.6,713.83,1974.9,924.74,991.24,48290.24
5569,941.28,1410.97,8598.82,9100.04,163.32,2893.22,1333.11,543.08,4324.41,9217.7,3209.63,1019.29,700.78,1929.62,903.42,969.25,47257.94
5570,940.26,1408.46,8634.94,9133.94,163.62,2899.74,1336.14,541.52,4331.01,9233.26,3216.25,1018.72,702.67,1930.49,903.53,969.88,47364.43
5571,966.86,1482.79,8712.34,9277.62,167.93,2994.33,1398.85,561.3,4424,9460.42,3289.81,1053.54,712.41,1968.55,920.71,987.57,48379.03
5572,1049.31,1618.46,9322.85,9950.78,181.16,3231.44,1513.6,612.18,4770.92,10205.1,3544.99,1143.46,765.37,2126.78,995.2,1066.17,52097.77
5573,1229.01,1894.97,10514,11250.75,207.52,3683.8,1720.17,725.54,5484.08,11706.66,4056.17,1332.23,872.91,2466.97,1157.51,1235.05,59537.34
5574,1386.65,2220.36,11208.38,12165.83,230.45,4123.43,1967.72,834.58,6051.77,12972.4,4474.57,1513.06,945.91,2728.74,1280.84,1361.48,65466.17
5575,1491.86,2585.61,11125.3,12453.42,246.31,4512.95,2261.73,922.85,6347.45,13773.79,4719.12,1662.27,960.98,2842.56,1330.6,1409.79,68646.59
5576,1542.48,2776.81,11061.4,12591.02,254.38,4718.55,2420.86,966.28,6489.51,14174.78,4840.92,1737.61,966.68,2892.96,1351.83,1430.39,70216.46
5577,1568.41,2820.44,11365.26,12915.41,259.86,4822.15,2472.49,979.94,6627.57,14478.46,4948.14,1768.06,989.78,2949.22,1377.41,1458.8,71801.4
5578,1595.4,2877.46,11517.31,13106.98,264.23,4907.64,2520.88,997.97,6733.76,14717.56,5028.45,1799.91,1004.18,2995.72,1398.98,1481.43,72947.86
5579,1588.46,2840.9,11341.65,12889.34,260.54,4817.85,2461.64,995.62,6663.1,14531.24,4961.7,1783.77,992.84,2979.81,1393.83,1473.53,71975.82
5580,1544.8,2691.03,11370.7,12767.06,253.97,4657.49,2341.2,959.13,6539.67,14198.85,4860.02,1722.21,986.26,2931.91,1372.82,1453.1,70650.22
5581,1487.61,2575.39,11242.2,12561.39,247.17,4532.2,2270.38,917.01,6366.18,13818.66,4738.82,1659.31,966.89,2843.9,1330.24,1411.16,68968.51
5582,1452.21,2555.97,10923.78,12274.16,242.63,4477.06,2265.97,897.42,6217.71,13540.03,4640.64,1629.66,940.39,2765.17,1291.49,1370.91,67485.2
5583,1425.44,2520.59,10694.32,12037.46,238.38,4405.92,2236.37,881.75,6100.41,13296.22,4555.93,1602.14,921.26,2710.27,1265.42,1343.29,66235.17
5584,1416.99,2497.52,10547.97,11871.51,235.65,4346.67,2201.63,878.08,6039.99,13151.7,4504.23,1589.15,911.1,2690.8,1257.42,1333.48,65473.89
5585,1405.26,2392.1,10553.39,11739.39,230.86,4201.46,2081.64,866.54,5981.28,12934.81,4435.03,1555.97,910.04,2690.28,1261.16,1335.58,64574.79
5586,1383.62,2238.68,10565.89,11559.2,223.95,3998.16,1915.63,846.38,5889.36,12615.95,4333.96,1505.23,907.69,2681.57,1262.19,1334.73,63262.19
5587,1346.84,2161.21,10284.2,11224.37,217.16,3863.66,1840.49,823.39,5725.74,12245.42,4207.16,1460.56,883.72,2613.65,1231.21,1301.33,61430.11
5588,1309.74,2100,10072.78,10984.13,211.92,3772.34,1796.7,799.18,5585.76,11948.18,4107.13,1421.16,863.59,2546.31,1199.02,1268.15,59986.09
5589,1214.22,1944.88,9368.54,10210.37,196.72,3501.72,1667,740.17,5185.38,11091.35,3813.5,1317.46,802.37,2362.71,1112.43,1176.91,55705.73
5590,1102.49,1756.74,8823.21,9572.09,181.82,3243.2,1541.64,665.18,4785.71,10244.25,3531.37,1199.3,747.03,2165.96,1017.83,1080.49,51658.31
5591,1015.46,1620.96,8400.77,9093.29,170.73,3059.23,1458.79,606.98,4479.08,9606.45,3319.02,1109.99,703.93,2010.73,942.61,1004.19,48602.21
5592,954.32,1519.79,8107.52,8751.98,162.72,2921.96,1393.36,565.86,4262.42,9149.6,3166.99,1045.89,673.96,1902.99,890.66,951.39,46421.41
5593,910.95,1430.28,7963.61,8547.01,156.95,2812.64,1331.24,534.88,4118.32,8829.78,3062.97,996.92,656.58,1833.82,857.71,918.21,44961.87
5594,897.01,1404.66,7880.13,8448.93,154.81,2773.26,1310.79,525.81,4063.65,8710.63,3022.79,981.37,648.8,1808.74,845.9,905.92,44383.2
5595,897.81,1415.45,7837.04,8420.77,154.81,2778.23,1318.37,527.57,4058.09,8706.59,3019.72,983.81,646.35,1805.5,844.24,903.86,44318.21
5596,909.73,1442.17,7897.82,8501.33,156.74,2816.86,1340.98,535.68,4103.94,8811.41,3054.64,998.17,652.35,1825.39,853.42,913.45,44814.08
5597,958.99,1531.22,8142.59,8796.06,163.64,2941.29,1404.88,568.83,4283.56,9199.27,3183.91,1051.93,676.91,1911.32,894.37,955.42,46664.19
5598,1081.44,1846.67,8325.86,9246.01,180.26,3292.68,1635.78,662.72,4657.46,10088.72,3464.84,1202.3,712.1,2081.4,973.84,1034.09,50486.17
5599,1228.42,2235.86,8497.78,9754.01,200.15,3719.07,1920.95,776.72,5097.87,11147.94,3797.43,1384.77,751.46,2280.73,1066.73,1125.65,54985.54
5600,1330.92,2446.22,8858.49,10256.8,213.96,3980.57,2068.62,849.51,5443.32,11913.74,4047.28,1500.5,793.67,2445.76,1145.27,1204.94,58499.57
5601,1386.88,2540.72,9232.66,10677.43,222.6,4135.38,2144.65,885,5669.41,12399.67,4212.6,1561.52,827.23,2550.32,1194.67,1256.64,60897.38
5602,1419.12,2603.77,9393.91,10878.51,227.35,4224.59,2193.06,906.79,5789.12,12663.36,4300.5,1597.91,843.32,2605.65,1220.79,1283.57,62151.32
5603,1418.97,2598.64,9256.91,10734.86,225.54,4182.99,2168.93,909.4,5751.86,12570.5,4264.91,1594.15,835.41,2598.18,1218.59,1279.37,61609.21
5604,1359.96,2438.39,9091.65,10429.15,216.27,3981.79,2036.75,865.54,5548.88,12079.47,4106.15,1518.31,814.08,2513.18,1179.95,1239.8,59419.32
5605,1285.41,2180.7,9294.71,10370.39,206.73,3743.06,1848.31,800.01,5376.71,11600.91,3967.6,1415.28,811.74,2440.94,1147.45,1210.37,57700.32
5606,1238.25,2008.35,9420.89,10317.29,200.24,3577.08,1716.42,758.3,5263.63,11278.98,3873.54,1347.71,810.24,2396.86,1128.18,1192.76,56528.72
5607,1207.47,1924.04,9342.89,10164.83,195.47,3472.98,1647.52,735.27,5159.49,11026.17,3792.14,1308.1,799.6,2353.15,1108.28,1172.49,55409.89
5608,1203.76,1917.12,9253.51,10071.69,194.13,3445.78,1633.33,734.25,5127.82,10953.74,3765.54,1302.76,793.63,2342.51,1103.81,1166.95,55010.33
5609,1231.89,1981.99,9175.21,10044.09,196.22,3485,1660.85,758.12,5179.98,11070.79,3796.92,1333.34,794.84,2375.88,1120.71,1181.8,55387.63
5610,1235.77,2004.85,8935.41,9833.41,194.54,3455.71,1654.17,766.58,5133.88,10975.55,3756.19,1337.24,781.54,2364.15,1116.37,1174.38,54719.74
5611,1205.28,1977.17,8658.56,9567.1,190.09,3390.49,1635.32,749.47,5001.14,10712.86,3663.99,1308.82,758.69,2298.28,1084.54,1140.94,53342.74
5612,1179.79,1928.62,8727.68,9605.55,188.65,3370.51,1623.94,728.11,4957.31,10625.58,3641.68,1283.72,757.36,2265.99,1067.67,1126.19,53078.35
5613,1121.63,1826.11,8297.59,9121.15,179.01,3192.81,1533.95,692.05,4710.13,10087.54,3457.45,1218.55,720.13,2155.69,1016.11,1071.55,50401.45
5614,1032.53,1668.04,7873.02,8610.39,166.87,2976.65,1424.53,631.77,4390.99,9402.6,3229.76,1122.39,676.71,2000.93,942.05,995.94,47145.17
5615,939.67,1496.42,7603.58,8240.13,155.88,2783.48,1323.46,565.14,4099.9,8780.03,3028.93,1023.38,641.59,1851.2,869.31,923.86,44325.96
5616,870.57,1352.9,7433.5,7971.27,147.32,2622.53,1230.91,514.51,3885.09,8304.41,2876.63,946.16,617.36,1744.63,818.11,873.13,42209.03
5617,829.34,1268.66,7303.48,7784.59,141.96,2521.67,1173.98,484.93,3750.15,8006.14,2779.9,899.97,601.27,1679.06,786.75,841.68,40853.53
5618,811.87,1231.68,7236.46,7691.63,139.48,2473.87,1146.48,472.63,3689.42,7870.18,2735.21,879.84,593.8,1650.84,773.45,828.16,40225
5619,804.98,1216.98,7197.46,7642.28,138.36,2451.78,1133.91,468.03,3662.23,7808.62,2714.65,871.7,590.1,1638.99,767.95,822.38,39930.4
5620,808.47,1218.68,7265.26,7706.58,139.22,2465.89,1138.74,469.15,3686.11,7857.63,2732.75,875.19,594.81,1648.93,772.55,827.62,40207.58
5621,813.36,1230.32,7256.92,7707.54,139.66,2474.63,1144.73,473.22,3696.69,7881.9,2739.7,880.69,595.35,1654.98,775.53,830.33,40295.55
5622,888.16,1363.93,7636.78,8161.02,150.16,2663.2,1240.73,523.35,3970.94,8472.88,2936.9,962.04,633.15,1786.15,838.09,894.5,43121.98
5623,1009.02,1560.47,8144.26,8758.82,165.02,2911.47,1356.29,606.03,4379.53,9325.83,3218.21,1086.72,688.33,1995.47,939.78,996.82,47142.07
5624,1132.57,1780.35,8519.75,9255.91,179.44,3159.62,1481.62,694.1,4767.93,10148.19,3484.13,1216.61,736.19,2197.33,1038.13,1094.33,50886.2
5625,1206.3,1927.06,8703.55,9535.52,188.3,3321.87,1572.05,747.91,4995.17,10644.45,3643.09,1297.32,762.2,2312.34,1093.72,1149.3,53100.15
5626,1277.69,2056.42,9032.2,9937.23,198.02,3496.4,1661.83,796.51,5249.03,11191.57,3824.49,1374.9,796.32,2435.21,1152.47,1209.18,55689.47
5627,1285.47,2088.26,8962.66,9902.68,198.69,3517.11,1681.99,804.48,5256.57,11221.88,3830.75,1386.07,793.67,2438.92,1154.15,1210.01,55733.36
5628,1235.65,1997.76,9032.68,9919.72,195.32,3468.86,1657.27,764.29,5155.87,11020.54,3774.54,1337.01,787.23,2371.1,1119.26,1178.44,55015.54
5629,1190.1,1887.05,9227.66,10023.86,192.45,3413.26,1613.78,724.01,5086.66,10861.23,3736.21,1287.19,789.31,2322.23,1094.08,1157.37,54606.45
5630,1148.62,1782.94,9293.1,10002.38,188.4,3330.02,1555.59,689.59,4993.68,10642.26,3672.83,1239.13,784.75,2271.64,1069.32,1134.73,53798.98
5631,1119.71,1716.25,9344.94,10002.23,185.92,3282.55,1523.58,665.65,4932.71,10504.75,3633.82,1207.19,781.85,2235.67,1051.36,1118.48,53306.66
5632,1140.25,1769.68,9426.89,10129.41,189.32,3354.96,1569.57,680.34,5008.56,10685.64,3693.33,1233.42,790.73,2267.1,1065.63,1133.35,54138.18
5633,1167.75,1849.95,9273.6,10051.11,191.26,3400.58,1609.24,705.76,5046.5,10786.3,3716.6,1266.33,787.23,2291.95,1078.18,1143.27,54365.61
5634,1192.74,1919.34,9009.06,9850.14,191.44,3405.71,1624.56,731.42,5047.53,10795.37,3705.96,1293.17,776.84,2307.73,1087.58,1148.46,54087.05
5635,1208.15,1961.74,8966.35,9845.39,192.9,3437.94,1648.86,744.68,5078.85,10872.78,3727.6,1311.65,777.42,2324.71,1095.85,1155.82,54350.69
5636,1192.92,1928.77,8991,9845.94,191.66,3415.68,1634.58,732.18,5046.89,10802.98,3707.84,1295.41,775.73,2305.23,1086.05,1146.93,54099.79
5637,1151.64,1840.09,8853.35,9645.15,186,3306.11,1570.79,702.59,4908.15,10491.42,3606.44,1247.9,759.24,2239.91,1055.13,1115.69,52679.6
5638,1045.49,1644.41,8433,9110.89,172.18,3058.33,1441.61,628.8,4546.87,9712.81,3350.69,1132.92,712.54,2061.98,969.63,1029.39,49051.54
5639,957.66,1506.77,8085.63,8705.29,161.87,2891.13,1367.2,568.41,4257.43,9115.76,3154.55,1043.97,673.62,1910.16,895.41,955.16,46250.02
5640,908.31,1390.82,8061.09,8589.57,156.24,2779.08,1295.4,529.82,4123.64,8808.59,3060.05,987.05,662.16,1842.4,862.76,923.8,44980.78
5641,885.95,1342.8,7979.03,8473.52,153.1,2717.99,1259.98,513.97,4046.65,8635.54,3003.46,961.23,652.76,1806.62,845.88,906.66,44185.14
5642,888.72,1344.99,8057.52,8550.12,154.09,2736.5,1268,514.4,4072.23,8690.87,3024.12,964.63,657.93,1815.83,849.9,911.56,44501.41
5643,927.51,1434.4,8269.93,8830.63,160.64,2869.54,1346.75,540.63,4226.11,9045.69,3142.86,1012.2,678.19,1880.94,879.74,943,46188.76
5644,1019.36,1581.73,8983.14,9607.81,175.58,3135.9,1473.76,596.51,4619.56,9887.75,3432.49,1111.99,739.13,2059.88,963.92,1032.13,50420.64
5645,1223.86,1889.23,10445.12,11182.24,206.47,3665.7,1712.76,723.06,5455.65,11647,4034.74,1326.83,867.81,2454.78,1151.88,1228.79,59215.92
5646,1398.7,2236.11,11325.81,12286.33,232.52,4158.73,1982.68,841.29,6108.08,13090.52,4515.95,1525.61,955.31,2754.31,1292.87,1374.4,66079.22
5647,1513.58,2613.48,11348.75,12681.29,250.15,4578.52,2289.35,934.74,6451.79,13992.47,4796.07,1685.01,978.66,2889.48,1352.66,1433.55,69789.55
5648,1561.57,2801.42,11255.21,12788.91,257.73,4775.7,2444.97,976.74,6580.65,14365.61,4908.05,1757.6,982.05,2934,1371.13,1451.18,71212.52
5649,1609.65,2872.41,11805.35,13362.43,267.29,4949.17,2525.8,1002.14,6829.47,14901.33,5097.43,1811.28,1024.31,3039.38,1419.67,1504.57,74021.68
5650,1637,2929.96,11961.42,13558.17,271.72,5035.84,2574.68,1020.37,6937.48,15144.55,5179.1,1843.49,1039.01,3086.74,1441.65,1527.61,75188.79
5651,1631.77,2895.59,11802.98,13358.11,268.34,4951.22,2517.62,1018.95,6875.09,14975.38,5118.39,1829.23,1029.03,3074.52,1438.24,1521.61,74306.07
5652,1596.88,2756.49,11929.7,13334.66,263.38,4818.48,2408.73,987.09,6795.39,14734.73,5049.26,1776.8,1030.01,3046.06,1426.32,1511.07,73465.05
5653,1572.06,2680.81,12162.73,13494.61,262.56,4795.58,2380.65,962.07,6784.19,14694.86,5048.51,1747.92,1038.68,3029.94,1417.39,1505.7,73578.26
5654,1547.07,2674.2,11961.39,13325.66,259.95,4773.42,2390.02,947.93,6688.15,14525.98,4989.19,1729.17,1021.25,2974.4,1389.48,1477.24,72674.5
5655,1501.17,2615.1,11520.12,12874.55,252.18,4642.12,2335.26,922.15,6475.33,14082.04,4833.66,1681.56,985.69,2877.1,1343.56,1428.07,70369.66
5656,1496.02,2596.19,11409.19,12744.57,250.04,4593.03,2304.78,920.2,6430.99,13971.2,4793.95,1672,978.28,2864.87,1338.94,1421.92,69786.17
5657,1486.6,2493.79,11438.16,12636.46,245.66,4454.78,2187.73,909.96,6383.44,13777.69,4732.87,1641.27,979.09,2869.34,1345.03,1426.57,69008.44
5658,1494.32,2376.81,11773.22,12783,244.12,4343.42,2060.17,905.34,6437.38,13764.62,4739.93,1621.29,1001.81,2925.48,1376.41,1458.67,69305.99
5659,1466.6,2310.63,11592.44,12550.27,239,4237.58,1997.02,887.19,6319.22,13489.27,4646.86,1586.23,985.71,2877.76,1354.88,1435.53,67976.19
5660,1421.22,2239.05,11289.95,12217.83,232.25,4120.25,1942.35,858.55,6138.02,13105.69,4516.29,1538.07,958.49,2792.04,1314.1,1393.03,66077.18
5661,1328.86,2087.8,10622.47,11481.14,217.65,3859.87,1816.91,801.2,5753.86,12282.85,4234.71,1437.74,900.11,2615.57,1230.85,1305.42,61977.01
5662,1222.56,1906.13,10141.38,10907.42,203.77,3619.14,1698.93,728.96,5382.26,11494.54,3973.54,1325.25,849.67,2431.15,1142,1215.29,58241.99
5663,1131.4,1722.01,10009.65,10652.7,193.78,3437.82,1595.69,660.32,5124.49,10933.26,3797.69,1226.31,823.07,2295.04,1075.55,1150.88,55829.66
5664,1077.76,1600.67,9938.14,10489.39,187.38,3312.35,1518.27,619.48,4969.36,10581.41,3687.38,1164.87,807.93,2217.78,1038.45,1114.71,54325.33
5665,1053.29,1550.15,9833.11,10349.99,183.85,3244.67,1480.1,602.51,4881.97,10386.58,3623.06,1136.81,796.78,2177.37,1019.39,1095.19,53414.82
5666,1043.93,1537.26,9776.99,10290.49,182.61,3224.95,1472.15,596.52,4846.94,10314.84,3598.78,1127.47,791.5,2159.7,1010.83,1086.4,53061.36
5667,1072.69,1614.24,9878.09,10458.25,187.31,3326.35,1537.7,617.43,4950.7,10564.43,3680.31,1164.56,803.09,2202.57,1030.25,1106.55,54194.52
5668,1158.29,1753.92,10521.6,11164.91,201.1,3572.95,1656.46,670.03,5312.8,11341.03,3946.72,1257.8,858.64,2367.61,1107.94,1188.59,58080.39
5669,1332.57,2024.04,11646.38,12398.38,226.41,4007.32,1855.58,780.65,5997.5,12782.79,4436.6,1440.86,961.17,2695.38,1264.48,1351.13,65201.24
5670,1478.11,2334.76,12201.05,13172.54,247.07,4407.92,2086.88,883.41,6503.38,13919.11,4809.08,1608.95,1023.41,2929.89,1375.08,1463.68,70444.32
5671,1584.59,2701.74,12130.31,13472.86,263.15,4801.15,2382.48,972.41,6805.04,14732.89,5057.98,1759.52,1039.5,3046.44,1426.13,1513.36,73689.55
5672,1636.13,2894.08,12076.02,13620.23,271.38,5009.54,2542.77,1016.31,6951.61,15143.19,5183.03,1835.82,1045.93,3098.82,1448.29,1534.97,75308.12
5673,1669.58,2946.95,12463.83,14029.42,278.25,5136.86,2604.31,1033.93,7127.28,15525.62,5318.18,1874.14,1075.56,3171.76,1481.65,1571.87,77309.19
5674,1703.19,3012.24,12689.35,14295.45,283.84,5243.29,2661.45,1055.48,7266.63,15834.35,5423.1,1912.97,1095.65,3232.98,1510.13,1601.97,78822.07
5675,1716.99,3001.44,12741.08,14308.15,283.94,5218.38,2629.36,1064.16,7298.99,15863.82,5432.65,1918.59,1102.03,3262.87,1526.42,1617.34,78986.21
5676,1682.11,2862.4,12868.41,14285.33,278.99,5085.83,2520.53,1032.29,7219.57,15623.77,5363.7,1866.27,1103.01,3234.53,1514.53,1606.85,78148.12
5677,1621.89,2742.84,12709.64,14048.63,271.67,4951.52,2445.9,988.51,7031.72,15213.56,5231.93,1800.16,1081.29,3139.96,1468.91,1561.61,76309.74
5678,1582.29,2718.06,12346.85,13716.29,266.38,4883.49,2436.08,966.64,6862.77,14891.95,5118.61,1766.11,1051.27,3052.08,1425.88,1516.74,74601.49
5679,1518.27,2636.52,11704.82,13062.01,255.28,4695.17,2357.49,931.29,6559.57,14258.58,4896.05,1699.5,1000.12,2914.66,1361.16,1447.16,71297.65
5680,1503.02,2605.1,11481.69,12818.53,251.28,4614.29,2313.72,924.04,6464.8,14042.1,4818.87,1679.38,984,2880.05,1346.07,1429.6,70156.54
5681,1494.48,2503.84,11519.3,12719.22,247.05,4478.6,2197.76,914.25,6421.3,13857.17,4760.84,1649.51,985.51,2886.36,1353.03,1435.18,69423.4
5682,1489.28,2371.01,11710.44,12720.21,243.13,4326.47,2053.18,902.88,6410.68,13708.63,4719.95,1615.99,997.1,2913.85,1371.01,1452.72,69006.53
5683,1462.61,2306.05,11540.6,12498.5,238.2,4223.73,1991.33,885.24,6297.43,13443.64,4630.55,1581.99,981.84,2868.31,1350.52,1430.72,67731.26
5684,1420.04,2237.95,11269.9,12198.17,231.97,4115.39,1940.4,858.06,6130.47,13089.83,4510.5,1536.8,957.04,2788.9,1312.67,1391.4,65989.49
5685,1339.4,2101.18,10733.13,11593.71,219.53,3892.08,1830.44,806.88,5805.02,12390.15,4272.53,1448.76,908.82,2638.49,1241.61,1317.03,62538.76
5686,1224.51,1908.83,10157.82,10924.57,204.08,3624.41,1701.19,730.08,5390.72,11512.17,3979.67,1327.27,851.04,2435.07,1143.86,1217.26,58332.55
5687,1125.8,1715.25,9944.26,10586.77,192.72,3419.63,1588.13,657.46,5095.74,10872.97,3776.29,1220.42,818.07,2282.39,1069.65,1144.42,55509.97
5688,1075.14,1597.55,9906.68,10457.78,186.87,3303.66,1514.69,618.15,4955.73,10552.7,3677.2,1162.07,805.56,2211.84,1035.67,1111.64,54172.93
5689,1053.54,1550.53,9833.55,10350.69,183.87,3245.07,1480.3,602.7,4882.7,10387.95,3623.48,1137.1,796.84,2177.75,1019.57,1095.37,53421.01
5690,1054.59,1550.59,9893.24,10408.22,184.55,3258.18,1486.07,602.19,4899.67,10425.36,3637.89,1138.65,800.53,2183.19,1021.82,1098.37,53643.11
5691,1089.51,1635.22,10062.32,10644.89,190.38,3378.91,1559.69,626.36,5034.13,10739.28,3742.15,1182.18,817.45,2239.66,1047.63,1125.38,55115.14
5692,1164.02,1761.1,10582.43,11226.78,202.13,3590.56,1663.85,673.14,5340.78,11399.55,3967.44,1263.8,863.43,2380.14,1113.81,1194.96,58387.92
5693,1325.78,2015.9,11566.96,12318.37,225.13,3985.28,1846.42,777.17,5962.69,12709.65,4410.63,1433.74,955.1,2680.09,1257.35,1343.31,64813.57
5694,1461.54,2314.56,12011.47,12981.24,243.97,4354.78,2064.75,874.79,6419.22,13742.79,4746.52,1591.53,1008.8,2892.81,1357.72,1444.76,69511.25
5695,1560.54,2672.3,11857.28,13197.18,258.67,4724.42,2350.48,959.83,6683.49,14478.1,4967.59,1734.27,1018.38,2992.71,1401.03,1486.01,72342.28
5696,1609.36,2861.3,11772.93,13314.06,266.41,4924.26,2507.21,1002.32,6816.5,14859.9,5082.64,1807.71,1022.49,3039.09,1420.36,1504.55,73811.09
5697,1648.6,2921.3,12225.01,13788.35,274.34,5069.84,2576.37,1023,7021.13,15302.84,5239.25,1852.08,1057.09,3124.85,1459.73,1547.97,76131.75
5698,1677.94,2981.28,12403,14006.22,279.14,5162.74,2627.86,1042.27,7138.98,15566.88,5328.27,1886.44,1073.53,3176.58,1483.76,1573.26,77408.15
5699,1677.8,2953.34,12299.35,13861.8,276.67,5093.81,2577.39,1043.58,7101.58,15450.1,5286.05,1877.45,1067.84,3175.53,1485.58,1572.9,76800.77
5700,1653.41,2827.2,12543.15,13956.78,273.65,4994.3,2482.36,1017.29,7074.57,15319.76,5255.95,1836.07,1077.88,3170.41,1484.56,1574.22,76541.56
5701,1608.74,2726.89,12557.94,13895.73,269.2,4909.19,2428.29,981.71,6964.76,15073.08,5182.09,1786.38,1069.61,3110.43,1455.12,1546.58,75565.74
